"id","actualPlayerCount","actualPlayerCountLastChangedAt","batchID","batchIDLastChangedAt","ended","endedLastChangedAt","endedReason","endedReasonLastChangedAt","groupID","groupIDLastChangedAt","lobbyTimerID","lobbyTimerIDLastChangedAt","roundIndex","roundIndexLastChangedAt","stageID","stageIDLastChangedAt","start","startLastChangedAt","starting","startingLastChangedAt","status","statusLastChangedAt","treatment","treatmentLastChangedAt","treatmentName","treatmentNameLastChangedAt"
"01KFEJ5E9BF1S7ZWGC98397B4G",2,"2026-01-20T21:05:37.853425832Z","01KFEJ5E832Q64ZNG3ZKPXGHJ5","2026-01-20T20:39:59.01938775Z","true","2026-01-20T21:09:53.2226488Z","end of game","2026-01-20T21:09:53.555372945Z","01KFEJ5EDKS64497V39SJHT65J","2026-01-20T20:39:59.159748249Z","01KFEKJVDXFZNMR99E46DHZ2QZ","2026-01-20T21:04:47.047057056Z",12,"2026-01-20T21:05:38.275945152Z","null","2026-01-20T21:09:53.2226488Z","true","2026-01-20T21:05:37.853425832Z","true","2026-01-20T21:05:37.853425832Z","ended","2026-01-20T21:09:53.555372945Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:39:59.01938775Z","CG_cooperate","2026-01-20T20:39:59.01938775Z"
"01KFEJ5DPRA3SJMDJ397B8T8C1",2,"2026-01-20T20:59:29.747378293Z","01KFEJ5DKDD8ED3R70AXWWV7TA","2026-01-20T20:39:58.424791702Z","true","2026-01-20T21:05:28.629373633Z","end of game","2026-01-20T21:05:28.895159551Z","01KFEJ5E25NKPDENESVJMDK3MR","2026-01-20T20:39:58.794766711Z","01KFEK8V8PSTG8VA8BBVC7CTTD","2026-01-20T20:59:19.197770609Z",12,"2026-01-20T20:59:29.908992131Z","null","2026-01-20T21:05:28.629373633Z","true","2026-01-20T20:59:29.747378293Z","true","2026-01-20T20:59:29.747378293Z","ended","2026-01-20T21:05:28.895159551Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T20:39:58.424791702Z","CG_selfish","2026-01-20T20:39:58.424791702Z"
"01KFEKHX0GFP3226G2XP5V5QA7",2,"2026-01-20T21:19:03.951759207Z","01KFEKHPC1MSE3FJ7DBY2FGY2F","2026-01-20T21:04:15.888212986Z","true","2026-01-20T21:24:38.014279563Z","end of game","2026-01-20T21:24:39.394467166Z","01KFEKJ17VMC316V7RCW6E4S91","2026-01-20T21:04:20.22930405Z","01KFEMBE021M4TQ18PYM2NN1ZJ","2026-01-20T21:18:12.504768636Z",12,"2026-01-20T21:19:04.462497498Z","null","2026-01-20T21:24:38.014279563Z","true","2026-01-20T21:19:03.951759207Z","true","2026-01-20T21:19:03.951759207Z","ended","2026-01-20T21:24:39.394467166Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:04:15.888212986Z","noCG_selfish","2026-01-20T21:04:15.888212986Z"
"01KFEKHX1P9ZX6RDK1X5H16NSJ",2,"2026-01-20T21:15:26.708973214Z","01KFEKHPC1MSE3FJ7DBY2FGY2F","2026-01-20T21:04:15.92621623Z","true","2026-01-20T21:21:08.171842921Z","end of game","2026-01-20T21:21:08.981592949Z","01KFEKJ1E6YM3CH1JNNCX8ZDZ7","2026-01-20T21:04:20.431951973Z","01KFEM5E4VGM0WYD5RZ49529PG","2026-01-20T21:14:56.04731004Z",12,"2026-01-20T21:15:27.535627668Z","null","2026-01-20T21:21:08.171842921Z","true","2026-01-20T21:15:26.708973214Z","true","2026-01-20T21:15:26.708973214Z","ended","2026-01-20T21:21:08.981592949Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T21:04:15.92621623Z","CG_selfish","2026-01-20T21:04:15.92621623Z"
"01KFEJ5DNSX5Y5MH73PBQYYZM3",2,"2026-01-20T21:05:45.062489397Z","01KFEJ5DKDD8ED3R70AXWWV7TA","2026-01-20T20:39:58.393056084Z","true","2026-01-20T21:12:33.168768539Z","end of game","2026-01-20T21:12:33.264764283Z","01KFEJ5DWYAFGRT554R5YJ2AMS","2026-01-20T20:39:58.627101549Z","01KFEKKCGD1VXN5XZY094W1275","2026-01-20T21:05:04.536962434Z",12,"2026-01-20T21:05:49.326083249Z","null","2026-01-20T21:12:33.168768539Z","true","2026-01-20T21:05:45.062489397Z","true","2026-01-20T21:05:45.062489397Z","ended","2026-01-20T21:12:33.264764283Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T20:39:58.393056084Z","noCG_cooperate","2026-01-20T20:39:58.393056084Z"
"01KFEKPARRGKN060WSHP4MXPVN",2,"2026-01-20T21:22:16.299982806Z","01KFEKP90DN3N51AVE1856PVFP","2026-01-20T21:06:41.048757775Z","true","2026-01-20T21:31:33.309101497Z","end of game","2026-01-20T21:31:33.689761969Z","01KFEKPDC22PMKNX0ECZBFXW4H","2026-01-20T21:06:43.719240376Z","01KFEMJFA7S6WA8X84GM6C1FXG","2026-01-20T21:22:03.225964533Z",12,"2026-01-20T21:22:17.405001482Z","null","2026-01-20T21:31:33.309101497Z","true","2026-01-20T21:22:16.299982806Z","true","2026-01-20T21:22:16.299982806Z","ended","2026-01-20T21:31:33.689761969Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T21:06:41.048757775Z","noCG_selfish","2026-01-20T21:06:41.048757775Z"
"01KFEV378PDZP87HXSESW6BA01",2,"2026-01-20T23:22:30.960588943Z","01KFEV377XDCWB0CVW0E7ES8WB","2026-01-20T23:16:03.47866774Z","true","2026-01-20T23:25:48.424994955Z","end of game","2026-01-20T23:25:48.443333918Z","01KFEV37B4RJ3JWH1Q7TD6Y7MQ","2026-01-20T23:16:03.558132293Z","01KFEVC8Q63W8G12GYWEKGD5YP","2026-01-20T23:20:59.883702729Z",12,"2026-01-20T23:22:31.022878806Z","null","2026-01-20T23:25:48.424994955Z","true","2026-01-20T23:22:30.960588943Z","true","2026-01-20T23:22:30.960588943Z","ended","2026-01-20T23:25:48.443333918Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.47866774Z","noCG_cooperate","2026-01-20T23:16:03.47866774Z"
"01KFEV378H0PY96RNMJFNCN7TE",2,"2026-01-20T23:22:14.368787038Z","01KFEV377XDCWB0CVW0E7ES8WB","2026-01-20T23:16:03.473212219Z","true","2026-01-20T23:25:34.912561085Z","end of game","2026-01-20T23:25:34.970161407Z","01KFEV37A05KBA3ANDNX2A9VQS","2026-01-20T23:16:03.522036746Z","01KFEVBCMQ9HASDG44KRB7VWVQ","2026-01-20T23:20:31.132885836Z",12,"2026-01-20T23:22:14.429207513Z","null","2026-01-20T23:25:34.912561085Z","true","2026-01-20T23:22:14.368787038Z","true","2026-01-20T23:22:14.368787038Z","ended","2026-01-20T23:25:34.970161407Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.473212219Z","CG_selfish","2026-01-20T23:16:03.473212219Z"
"01KFEV2C0CP35QE41ZMH45J8TZ",2,"2026-01-20T23:20:26.834516028Z","01KFEV2BZFDRZBG3Y0249RG1TW","2026-01-20T23:15:35.564829378Z","true","2026-01-20T23:23:54.291332163Z","end of game","2026-01-20T23:23:54.307547638Z","01KFEV2C23NTDEXRFB582252JS","2026-01-20T23:15:35.622279141Z","01KFEVAQ978STER0M7T8EPH3H1","2026-01-20T23:20:09.262142099Z",12,"2026-01-20T23:20:26.899740255Z","null","2026-01-20T23:23:54.291332163Z","true","2026-01-20T23:20:26.834516028Z","true","2026-01-20T23:20:26.834516028Z","ended","2026-01-20T23:23:54.307547638Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:15:35.564829378Z","CG_cooperate","2026-01-20T23:15:35.564829378Z"
"01KFEV378H0PY96RNMJTMM0E4X",2,"2026-01-20T23:22:40.846044498Z","01KFEV377XDCWB0CVW0E7ES8WB","2026-01-20T23:16:03.473948465Z","true","2026-01-20T23:26:46.542512588Z","end of game","2026-01-20T23:26:46.571090381Z","01KFEV37AJY03P67KHYHJXNXW0","2026-01-20T23:16:03.540452043Z","01KFEVD3KQWYYYMXMXQXVH1KJA","2026-01-20T23:21:27.420320834Z",12,"2026-01-20T23:22:40.912751341Z","null","2026-01-20T23:26:46.542512588Z","true","2026-01-20T23:22:40.846044498Z","true","2026-01-20T23:22:40.846044498Z","ended","2026-01-20T23:26:46.571090381Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.473948465Z","noCG_selfish","2026-01-20T23:16:03.473948465Z"
"01KFEV378FNG971PBW7B2SPNC6",2,"2026-01-20T23:24:29.7719131Z","01KFEV377XDCWB0CVW0E7ES8WB","2026-01-20T23:16:03.471191986Z","true","2026-01-20T23:26:32.921254291Z","end of game","2026-01-20T23:26:32.942904611Z","01KFEV379B8QKP0YQMMRWRQWYY","2026-01-20T23:16:03.501423658Z","01KFEVGCM9MKV9C5MGE5J2WXRR","2026-01-20T23:23:14.958942321Z",12,"2026-01-20T23:24:29.850165508Z","null","2026-01-20T23:26:32.921254291Z","true","2026-01-20T23:24:29.7719131Z","true","2026-01-20T23:24:29.7719131Z","ended","2026-01-20T23:26:32.942904611Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.471191986Z","CG_cooperate","2026-01-20T23:16:03.471191986Z"
"01KFEV38H48T18ZRM15RETR33C",2,"2026-01-20T23:33:11.356904769Z","01KFEV38GJVYY8P8B7QXSW6BTE","2026-01-20T23:16:04.772289934Z","true","2026-01-20T23:36:25.256440677Z","end of game","2026-01-20T23:36:25.290224032Z","01KFEV38J9MS08APRHR0C419SF","2026-01-20T23:16:04.81239081Z","01KFEW2HRCA5VKQJH8Z6J7EQD4","2026-01-20T23:33:10.033940244Z",12,"2026-01-20T23:33:11.469490855Z","null","2026-01-20T23:36:25.256440677Z","true","2026-01-20T23:33:11.356904769Z","true","2026-01-20T23:33:11.356904769Z","ended","2026-01-20T23:36:25.290224032Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:04.772289934Z","CG_selfish","2026-01-20T23:16:04.772289934Z"
"01KFEVMNBC23RB4D79KEQ4G0VS",2,"2026-01-20T23:33:52.796581012Z","01KFEVMN9Q125N5N16W4WNYJXF","2026-01-20T23:25:34.956567028Z","true","2026-01-20T23:36:15.789701357Z","end of game","2026-01-20T23:36:15.819021545Z","01KFEVMNFZRX9C6EAHRT2Z8W1J","2026-01-20T23:25:35.105659299Z","01KFEW35W0GP3J7TAZPSDV5RS7","2026-01-20T23:33:30.62949587Z",12,"2026-01-20T23:33:52.862778333Z","null","2026-01-20T23:36:15.789701357Z","true","2026-01-20T23:33:52.796581012Z","true","2026-01-20T23:33:52.796581012Z","ended","2026-01-20T23:36:15.819021545Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T23:25:34.956567028Z","CG_selfish","2026-01-20T23:25:34.956567028Z"
"01KFEV37DE991T271V0NJ5BY6K",2,"2026-01-20T23:24:22.444483329Z","01KFEV37CWX6SQYA0RPR0C01MW","2026-01-20T23:16:03.630716097Z","true","2026-01-20T23:29:11.41924743Z","end of game","2026-01-20T23:29:11.441494071Z","01KFEV37FVZ8R7F6KC9EYZZJSC","2026-01-20T23:16:03.710083914Z","01KFEVJ68EC0T63YY2GB7ZCR7M","2026-01-20T23:24:13.969980773Z",12,"2026-01-20T23:24:22.485954564Z","null","2026-01-20T23:29:11.41924743Z","true","2026-01-20T23:24:22.444483329Z","true","2026-01-20T23:24:22.444483329Z","ended","2026-01-20T23:29:11.441494071Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.630716097Z","noCG_cooperate","2026-01-20T23:16:03.630716097Z"
"01KFEVMNAWK7WRWM1AMQZKX6SA",2,"2026-01-20T23:39:33.960080002Z","01KFEVMN9Q125N5N16W4WNYJXF","2026-01-20T23:25:34.940973835Z","true","2026-01-20T23:41:56.644477786Z","end of game","2026-01-20T23:41:56.682833681Z","01KFEVMNDRZ9S06VKCNKXA346Y","2026-01-20T23:25:35.034055472Z","01KFEWDBKR5JZNN393G7RRX8G7","2026-01-20T23:39:04.190273115Z",12,"2026-01-20T23:39:34.193167228Z","null","2026-01-20T23:41:56.644477786Z","true","2026-01-20T23:39:33.960080002Z","true","2026-01-20T23:39:33.960080002Z","ended","2026-01-20T23:41:56.682833681Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:25:34.940973835Z","noCG_cooperate","2026-01-20T23:25:34.940973835Z"
"01KFEV37DAAK9E08F076WKMM6J",2,"2026-01-20T23:27:53.53528249Z","01KFEV37CWX6SQYA0RPR0C01MW","2026-01-20T23:16:03.627021203Z","true","2026-01-20T23:31:36.929415439Z","end of game","2026-01-20T23:31:36.954142575Z","01KFEV37E2NDQT0ABX26V53RHH","2026-01-20T23:16:03.651940168Z","01KFEVPG6RNH5WCM3P5KJPDV3Z","2026-01-20T23:26:35.236941822Z",12,"2026-01-20T23:27:53.608356555Z","null","2026-01-20T23:31:36.929415439Z","true","2026-01-20T23:27:53.53528249Z","true","2026-01-20T23:27:53.53528249Z","ended","2026-01-20T23:31:36.954142575Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.627021203Z","CG_cooperate","2026-01-20T23:16:03.627021203Z"
"01KFEVMNB841AFDZFM4WSW4FTD",2,"2026-01-20T23:26:40.568791412Z","01KFEVMN9Q125N5N16W4WNYJXF","2026-01-20T23:25:34.952892599Z","true","2026-01-20T23:29:51.896823582Z","end of game","2026-01-20T23:29:51.915604736Z","01KFEVMNEXW9TQ5RVC48TXBZ96","2026-01-20T23:25:35.071557409Z","01KFEVPKT9DAPXBCPDD5PW5PSA","2026-01-20T23:26:38.926595262Z",12,"2026-01-20T23:26:40.700727284Z","null","2026-01-20T23:29:51.896823582Z","true","2026-01-20T23:26:40.568791412Z","true","2026-01-20T23:26:40.568791412Z","ended","2026-01-20T23:29:51.915604736Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:25:34.952892599Z","noCG_selfish","2026-01-20T23:25:34.952892599Z"
"01KFEV38AJ2CFPYBQZ58NH0V5J",2,"2026-01-20T23:24:36.959144939Z","01KFEV38A01XZ4DPRPFKRE96P8","2026-01-20T23:16:04.562061239Z","true","2026-01-20T23:30:23.319181181Z","end of game","2026-01-20T23:30:23.345385299Z","01KFEV38C06R2DS3GVKPC9A7RA","2026-01-20T23:16:04.610831816Z","01KFEVHPZCBFT7H93088EPP6NE","2026-01-20T23:23:58.320339426Z",12,"2026-01-20T23:24:37.031633949Z","null","2026-01-20T23:30:23.319181181Z","true","2026-01-20T23:24:36.959144939Z","true","2026-01-20T23:24:36.959144939Z","ended","2026-01-20T23:30:23.345385299Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:04.562061239Z","noCG_selfish","2026-01-20T23:16:04.562061239Z"
"01KFEVMNHFNDCGHX9QBBFN387E",2,"2026-01-20T23:39:57.607703811Z","01KFEVMNF44NEM58ETFST7KTWM","2026-01-20T23:25:35.151702187Z","true","2026-01-20T23:43:24.220964451Z","end of game","2026-01-20T23:43:24.253681169Z","01KFEVMNPBY8GCMDS07DCM00H1","2026-01-20T23:25:35.310280889Z","01KFEWEWC3AZ2KJR4NQ6NWSEYJ","2026-01-20T23:39:54.12304286Z",12,"2026-01-20T23:39:57.814625705Z","null","2026-01-20T23:43:24.220964451Z","true","2026-01-20T23:39:57.607703811Z","true","2026-01-20T23:39:57.607703811Z","ended","2026-01-20T23:43:24.253681169Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:25:35.151702187Z","noCG_cooperate","2026-01-20T23:25:35.151702187Z"
"01KFEV37DE991T271V0BRDHRJW",2,"2026-01-20T23:23:13.631324332Z","01KFEV37CWX6SQYA0RPR0C01MW","2026-01-20T23:16:03.630031893Z","true","2026-01-20T23:26:37.003313918Z","end of game","2026-01-20T23:26:37.034731972Z","01KFEV37F8FP78MSW9YMXFC5QS","2026-01-20T23:16:03.690473235Z","01KFEVFHTJSTGT6ZRZXRSNSH5M","2026-01-20T23:22:47.510457026Z",12,"2026-01-20T23:23:13.684584855Z","null","2026-01-20T23:26:37.003313918Z","true","2026-01-20T23:23:13.631324332Z","true","2026-01-20T23:23:13.631324332Z","ended","2026-01-20T23:26:37.034731972Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.630031893Z","noCG_selfish","2026-01-20T23:16:03.630031893Z"
"01KFEV37PYV9HETXX2PC055NBT",2,"2026-01-20T23:23:39.059923251Z","01KFEV37PBC6DGWCX0HT0QWYJR","2026-01-20T23:16:03.934053757Z","true","2026-01-20T23:26:40.19585729Z","end of game","2026-01-20T23:26:40.217222438Z","01KFEV37R5725J615P6J4K0FDX","2026-01-20T23:16:03.975080122Z","01KFEVGWRD9AHFRHSFTY6336T7","2026-01-20T23:23:31.472770387Z",12,"2026-01-20T23:23:39.125497799Z","null","2026-01-20T23:26:40.19585729Z","true","2026-01-20T23:23:39.059923251Z","true","2026-01-20T23:23:39.059923251Z","ended","2026-01-20T23:26:40.217222438Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.934053757Z","noCG_selfish","2026-01-20T23:16:03.934053757Z"
"01KFEV38AHTHHCNTDGHAJN0GXG",2,"2026-01-20T23:33:01.92862248Z","01KFEV38A01XZ4DPRPFKRE96P8","2026-01-20T23:16:04.561350014Z","true","2026-01-20T23:36:55.140580688Z","end of game","2026-01-20T23:36:55.171237061Z","01KFEV38BBGCEZFQYNRH2WNG6A","2026-01-20T23:16:04.59142762Z","01KFEW26TZ4TFXQ7KBZZDAHBAV","2026-01-20T23:32:58.853104027Z",12,"2026-01-20T23:33:02.068396632Z","null","2026-01-20T23:36:55.140580688Z","true","2026-01-20T23:33:01.92862248Z","true","2026-01-20T23:33:01.92862248Z","ended","2026-01-20T23:36:55.171237061Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:04.561350014Z","CG_selfish","2026-01-20T23:16:04.561350014Z"
"01KFEV384Y33BFECW27AH8GSGD",2,"2026-01-20T23:23:45.660876796Z","01KFEV384BJYC62Y0E6AQK09K8","2026-01-20T23:16:04.382755946Z","true","2026-01-20T23:26:54.275368769Z","end of game","2026-01-20T23:26:54.317643583Z","01KFEV386A1WY8SGXQH920XH7G","2026-01-20T23:16:04.428795388Z","01KFEVH8EESNWWFVSPWB9F1Z4Z","2026-01-20T23:23:43.441893294Z",12,"2026-01-20T23:23:45.731617673Z","null","2026-01-20T23:26:54.275368769Z","true","2026-01-20T23:23:45.660876796Z","true","2026-01-20T23:23:45.660876796Z","ended","2026-01-20T23:26:54.317643583Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:04.382755946Z","noCG_selfish","2026-01-20T23:16:04.382755946Z"
"01KFEV38AJ2CFPYBQZ5JKK7PV4",2,"2026-01-20T23:37:06.323512396Z","01KFEV38A01XZ4DPRPFKRE96P8","2026-01-20T23:16:04.562699698Z","true","2026-01-20T23:41:07.194192732Z","end of game","2026-01-20T23:41:07.229157692Z","01KFEV38CM47EK2GTQWC3Q806Y","2026-01-20T23:16:04.63173663Z","01KFEW9QJ36NX4NN0S8K3BH7R3","2026-01-20T23:37:05.35514102Z",12,"2026-01-20T23:37:06.490579167Z","null","2026-01-20T23:41:07.194192732Z","true","2026-01-20T23:37:06.323512396Z","true","2026-01-20T23:37:06.323512396Z","ended","2026-01-20T23:41:07.229157692Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:04.562699698Z","noCG_cooperate","2026-01-20T23:16:04.562699698Z"
"01KFEV2C08ND9C9BYW8N2T146P",2,"2026-01-20T23:19:21.882686043Z","01KFEV2BZFDRZBG3Y0249RG1TW","2026-01-20T23:15:35.560986314Z","true","2026-01-20T23:20:52.128752034Z","end of game","2026-01-20T23:20:52.137137209Z","01KFEV2C1BRB6VV8V3458KX5Z5","2026-01-20T23:15:35.599518819Z","01KFEV8CHYP1BPJ13N344DQA5E","2026-01-20T23:18:52.739101894Z",12,"2026-01-20T23:19:21.928917472Z","null","2026-01-20T23:20:52.128752034Z","true","2026-01-20T23:19:21.882686043Z","true","2026-01-20T23:19:21.882686043Z","ended","2026-01-20T23:20:52.137137209Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:15:35.560986314Z","noCG_cooperate","2026-01-20T23:15:35.560986314Z"
"01KFEV37Q0WSYAYKWHM2EXN0DN",2,"2026-01-20T23:32:02.886525475Z","01KFEV37PBC6DGWCX0HT0QWYJR","2026-01-20T23:16:03.936381025Z","true","2026-01-20T23:34:37.954615259Z","end of game","2026-01-20T23:34:37.993389903Z","01KFEV37STGRZYV5VGKQBMQWJK","2026-01-20T23:16:04.02937337Z","01KFEW042NQ2XSWZA23PDRE97H","2026-01-20T23:31:50.492537952Z",12,"2026-01-20T23:32:03.0114939Z","null","2026-01-20T23:34:37.954615259Z","true","2026-01-20T23:32:02.886525475Z","true","2026-01-20T23:32:02.886525475Z","ended","2026-01-20T23:34:37.993389903Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.936381025Z","CG_selfish","2026-01-20T23:16:03.936381025Z"
"01KFEV385166A8JYCZ9G4DMHRQ",2,"2026-01-20T23:32:29.774804636Z","01KFEV384BJYC62Y0E6AQK09K8","2026-01-20T23:16:04.385756726Z","true","2026-01-20T23:34:21.944667554Z","end of game","2026-01-20T23:34:21.970050687Z","01KFEV388574QE3JGCATWZQ0E8","2026-01-20T23:16:04.487300656Z","01KFEW0WZAEPS2686EXN4GRCR3","2026-01-20T23:32:15.984622882Z",12,"2026-01-20T23:32:29.948402958Z","null","2026-01-20T23:34:21.944667554Z","true","2026-01-20T23:32:29.774804636Z","true","2026-01-20T23:32:29.774804636Z","ended","2026-01-20T23:34:21.970050687Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:04.385756726Z","CG_selfish","2026-01-20T23:16:04.385756726Z"
"01KFEV38H8T2V9428VC9T7MEBA",2,"2026-01-20T23:37:55.984432454Z","01KFEV38GJVYY8P8B7QXSW6BTE","2026-01-20T23:16:04.776232214Z","true","2026-01-20T23:40:39.416329532Z","end of game","2026-01-20T23:40:39.450621097Z","01KFEV38KMDV8YKNGW278BGNPV","2026-01-20T23:16:04.856073872Z","01KFEWB8QB0S930CS7NG2FJY72","2026-01-20T23:37:55.698437108Z",12,"2026-01-20T23:37:56.093794361Z","null","2026-01-20T23:40:39.416329532Z","true","2026-01-20T23:37:55.984432454Z","true","2026-01-20T23:37:55.984432454Z","ended","2026-01-20T23:40:39.450621097Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:04.776232214Z","noCG_cooperate","2026-01-20T23:16:04.776232214Z"
"01KFEV37PYV9HETXX2PSGE1RKD",2,"2026-01-20T23:24:53.214360806Z","01KFEV37PBC6DGWCX0HT0QWYJR","2026-01-20T23:16:03.934776113Z","true","2026-01-20T23:28:29.508801697Z","end of game","2026-01-20T23:28:29.55093224Z","01KFEV37RSFJFVPZ2C9EGFZVZG","2026-01-20T23:16:03.997249219Z","01KFEVJXNH8N7G79T4SD3GZA76","2026-01-20T23:24:37.942043025Z",12,"2026-01-20T23:24:53.256912051Z","null","2026-01-20T23:28:29.508801697Z","true","2026-01-20T23:24:53.214360806Z","true","2026-01-20T23:24:53.214360806Z","ended","2026-01-20T23:28:29.55093224Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-20T23:16:03.934776113Z","noCG_cooperate","2026-01-20T23:16:03.934776113Z"
